materia_codice,docente_codice
98820,95917.0
B0101,95917.0
B1863,49113.0
88071,55526.0
96846,49113.0
97025,74312.0
97027,33133.0
97028,45181.0
97032,35347.0
96564,16815.0
91208,38334.0
85159,35721.0
79060,30898.0
87428,47616.0
91430,40542.0
95626,34368.0
93753,46860.0
93754,33336.0
93905,38080.0
93756,49218.0
98931,33142.0
91248,33142.0
91187,112027.0
95624,31758.0
95625,43469.0
81634,16701.0
93772,49179.0
94421,31091.0
79252,34989.0
96101,36798.0
84352,39590.0
96498,43121.0
96499,126454.0
B2765,30728.0
B0276,92808.0
96454,33310.0
96384,39860.0
84929,139495.0
03594,41646.0
39566,94068.0
84294,42316.0
84295,42316.0
84296,38112.0
84297,40588.0
84298,38385.0
B1679,39567.0
81802,31278.0
75362,39554.0
76076,48894.0
75953,32296.0
69583,152291.0
B2969,48064.0
77772,50415.0
90931,35342.0
90968,41654.0
94279,56907.0
90558,31046.0
37228,31400.0
91026,22826.0
99623,41265.0
87957,35814.0
87961,15882.0
73378,35194.0
99985,31740.0
82680,35194.0
96162,49069.0
00451,31895.0
38836,23807.0
66616,155460.0
66619,31895.0
66773,74203.0
05546,30897.0
91360,23807.0
84893,36899.0
97302,15392.0
97303,34482.0
96294,38816.0
74873,16931.0
B1823,31895.0
78630,23854.0
78631,23854.0
78632,45393.0
84348,43732.0
84349,43732.0
84350,38112.0
99474,46024.0
99475,31847.0
85299,48265.0
85300,35581.0
99875,36407.0
91406,43022.0
84933,31822.0
85307,42126.0
90817,31847.0
75778,65575.0
94871,138341.0
B2107,35816.0
00452,32535.0
B2068,30385.0
75779,42834.0
28121,33335.0
00455,33273.0
13710,41614.0
B1673,39871.0
96039,39871.0
58623,41614.0
78258,40336.0
30151,101362.0
14028,144858.0
95730,42263.0
93585,33273.0
70074,116870.0
75702,34328.0
95722,40708.0
85157,35791.0
13715,32337.0
29886,123767.0
19695,36068.0
98840,134739.0
74695,31022.0
98846,134739.0
85779,35867.0
33715,41614.0
00463,153022.0
90041,41614.0
95731,42263.0
93222,101362.0
98841,123767.0
99146,32558.0
90618,105921.0
81952,134739.0
78090,32337.0
85600,33273.0
81714,123767.0
78696,123767.0
85491,33273.0
74831,32823.0
91446,83333.0
18389,16620.0
72827,48069.0
65933,119337.0
69724,30018.0
91445,30344.0
06331,15940.0
95807,83333.0
31426,30018.0
75452,16827.0
72729,32558.0
93221,36033.0
73170,16827.0
99047,16827.0
81855,43781.0
81856,114970.0
28369,916823.0
28377,118691.0
96728,916823.0
09757,41656.0
29228,115107.0
87296,30187.0
67997,30303.0
54777,98717.0
96760,114815.0
97268,42492.0
97926,126926.0
91448,140806.0
91449,74386.0
96018,40617.0
58384,34260.0
93276,55232.0
90029,55232.0
88275,35267.0
72765,40195.0
95941,39442.0
31428,37096.0
99500,32830.0
84493,39862.0
84494,35387.0
91198,115776.0
96662,32140.0
85499,31657.0
B1864,115776.0
88072,31657.0
96847,32088.0
78675,31486.0
26020,51479.0
96969,31884.0
84515,34260.0
28629,16848.0
39183,40239.0
39184,123468.0
39166,40027.0
39167,123720.0
00750,23959.0
39154,35507.0
39155,123468.0
75285,75450.0
75286,120866.0
75287,151500.0
30538,45974.0
75784,45974.0
98976,35639.0
98704,53327.0
28646,30070.0
66972,35630.0
17556,36984.0
81477,600942.0
81494,105862.0
74390,151424.0
81907,116072.0
79041,39611.0
79042,39985.0
28664,34941.0
23709,30797.0
29206,40211.0
33935,33329.0
85270,30750.0
31278,16711.0
17559,38309.0
97204,39577.0
65968,38309.0
99877,37937.0
99872,37937.0
98901,33182.0
91435,46140.0
97304,38535.0
65799,23970.0
84568,131795.0
90408,100812.0
73255,47628.0
73256,16868.0
96956,30286.0
98084,38010.0
98882,153449.0
28238,48367.0
97329,39466.0
90859,64006.0
96963,118581.0
66967,41833.0
67032,132875.0
67056,132875.0
99987,126321.0
B2701,47289.0
94084,41309.0
15540,48625.0
88353,66988.0
06996,34316.0
B0116,55567.0
33595,31566.0
87429,31766.0
82243,38503.0
82274,97157.0
99517,33029.0
96409,46664.0
95687,34188.0
88386,147827.0
96233,35926.0
99510,31498.0
94278,32477.0
98958,87852.0
81806,34322.0
B1639,39567.0
82203,32683.0
70049,120055.0
95937,43528.0
90986,43447.0
95595,47946.0
81949,38905.0
81951,36772.0
95980,41389.0
74638,47126.0
B0264,47126.0
84562,39311.0
82146,38699.0
91233,46531.0
B2300,35710.0
06490,47029.0
75832,38284.0
00483,81003.0
B0047,34320.0
B0062,917049.0
B0075,58846.0
B0081,37981.0
B0060,36776.0
40040,24364.0
93465,43205.0
B0078,35893.0
99662,32524.0
13522,40800.0
30367,40800.0
00489,43240.0
30370,48157.0
B1046,37095.0
96392,73686.0
B1017,46216.0
46072,32490.0
88364,16797.0
88365,35605.0
92873,40030.0
99907,135507.0
96689,45834.0
90373,42419.0
78593,30245.0
99514,41262.0
87964,30052.0
70047,30818.0
B2185,142059.0
B2186,142059.0
99524,135125.0
B2181,141878.0
88297,31523.0
99681,46654.0
93322,31791.0
85730,31791.0
85728,148484.0
B3937,42996.0
84473,48273.0
84474,31629.0
65643,31629.0
65642,123144.0
84476,600862.0
84477,42602.0
84478,31574.0
70141,126454.0
95594,35189.0
79077,50286.0
98352,133670.0
87993,24249.0
B3134,30467.0
70126,39609.0
75068,34308.0
93849,50191.0
72986,31046.0
96393,47251.0
84442,32331.0
90569,47447.0
93783,33338.0
87227,30133.0
93039,49227.0
72778,42372.0
95956,124123.0
95041,133450.0
95039,133450.0
94473,150772.0
75428,149598.0
81946,33150.0
B3550,40897.0
95690,123227.0
78449,39539.0
77918,43465.0
77690,39539.0
85117,40250.0
81961,153448.0
81960,140508.0
83438,31700.0
85505,50415.0
89963,41390.0
91194,36689.0
75455,34846.0
81778,45741.0
85508,35991.0
B1575,145360.0
95708,139451.0
96818,52964.0
92918,118136.0
78683,47266.0
B2873,119217.0
78684,147443.0
B0780,119217.0
96848,32070.0
90063,98322.0
88207,43053.0
72659,73198.0
96677,39897.0
B3483,42831.0
B2976,97575.0
99996,44774.0
93147,48884.0
88266,43022.0
76148,57539.0
93469,24210.0
65644,42126.0
91011,39724.0
94276,56904.0
75073,39542.0
81782,39542.0
83145,600919.0
84236,39605.0
84245,46883.0
84244,601251.0
84243,601251.0
98775,36314.0
98776,97889.0
99630,38540.0
88166,34260.0
37908,46000.0
76429,85879.0
38809,41358.0
82791,50459.0
90976,50659.0
90977,43075.0
75971,34786.0
75972,34786.0
90979,32443.0
90980,51159.0
90982,46524.0
90983,60052.0
12244,38864.0
93486,38864.0
11207,31686.0
93158,40091.0
70980,14954.0
70981,16690.0
70982,14954.0
B2852,34306.0
73162,16703.0
70769,34961.0
82209,35214.0
93373,50717.0
67059,50717.0
72793,43064.0
96962,119280.0
72894,36314.0
73262,36314.0
31036,30245.0
75542,41262.0
37364,34260.0
95912,39881.0
28007,39881.0
00498,32509.0
20615,116276.0
37231,31793.0
66273,42867.0
17704,33505.0
78836,116276.0
46248,31793.0
23277,31755.0
61431,39305.0
20676,45878.0
00671,33658.0
B2920,74591.0
57138,109951.0
37250,109951.0
78962,30755.0
96352,30099.0
70725,23248.0
70724,33774.0
82368,24264.0
79021,30428.0
B0050,15978.0
93226,31524.0
90096,156569.0
71033,33442.0
71034,44568.0
71035,33789.0
B0450,46423.0
93622,145881.0
42969,32324.0
88003,35427.0
91254,111221.0
69661,30722.0
39802,32857.0
91003,601633.0
91005,39121.0
91006,42602.0
90993,32939.0
90994,37107.0
90995,42602.0
90996,600366.0
90997,600366.0
90998,113186.0
90999,38386.0
14263,37085.0
14256,37085.0
91088,46833.0
91089,46833.0
90959,84743.0
90960,143275.0
84661,138552.0
90961,602763.0
90963,143275.0
93598,39618.0
78127,39964.0
79550,74947.0
93400,32817.0
93401,36911.0
84400,43302.0
84402,41740.0
84404,119254.0
84405,32618.0
03766,35387.0
72834,45951.0
84234,34913.0
15626,35822.0
29405,31414.0
11248,30298.0
66210,35624.0
00501,36825.0
34663,15924.0
29246,15924.0
33925,41950.0
00515,33787.0
10420,41225.0
28645,33772.0
96201,57504.0
31418,16853.0
65855,33772.0
65773,15997.0
66099,41990.0
77866,32126.0
79585,35690.0
79586,15997.0
72875,32126.0
34958,60735.0
70972,44568.0
70973,24285.0
70974,33442.0
34410,42929.0
34412,40571.0
34414,40571.0
05121,31575.0
34411,42929.0
34413,40571.0
34415,37229.0
98925,38743.0
77978,37981.0
94419,38495.0
94420,35201.0
84675,600116.0
84676,38032.0
84677,35507.0
84678,140491.0
84679,65632.0
84094,33146.0
81722,40799.0
13620,38619.0
B2651,42250.0
73520,16701.0
90913,40311.0
96263,108533.0
73317,39528.0
95939,124686.0
69996,39528.0
33863,30749.0
82181,40010.0
72838,55395.0
84556,30292.0
37297,133829.0
81604,15950.0
86476,33127.0
90824,15889.0
82190,54581.0
86477,46159.0
92992,16845.0
84468,16828.0
18171,33163.0
95639,158711.0
B0603,128795.0
96877,30329.0
96878,32045.0
97037,31767.0
97038,38824.0
B2865,47857.0
28174,39143.0
41301,36069.0
43397,43537.0
73266,39883.0
01660,82281.0
73232,124011.0
24824,40108.0
26053,43248.0
39366,23884.0
25980,118022.0
94169,55225.0
39293,139168.0
21348,46748.0
26687,118022.0
07234,916815.0
74404,44906.0
69259,47258.0
28040,35695.0
12355,107594.0
75969,46984.0
70227,49284.0
48651,34145.0
11314,108089.0
09945,34488.0
92238,34488.0
86421,34488.0
88155,51141.0
48693,33240.0
98785,36609.0
96450,96981.0
28106,47472.0
11933,140641.0
73093,73928.0
41169,140641.0
27311,73928.0
60348,30315.0
85445,31569.0
B1871,34612.0
B1872,50296.0
96793,24370.0
69918,40308.0
78664,36732.0
78665,36732.0
95781,50296.0
91424,40308.0
98689,30754.0
40292,125579.0
93560,32136.0
88406,160260.0
84531,15896.0
97307,47411.0
97308,40030.0
66858,35634.0
08304,57504.0
02568,33493.0
91655,39190.0
99244,32830.0
95677,57726.0
34631,37157.0
96550,50131.0
72939,15250.0
47240,108414.0
09032,30935.0
90106,30308.0
77803,35634.0
28021,32360.0
31453,16799.0
B0846,30673.0
87301,30673.0
87305,34580.0
78462,34650.0
73126,42914.0
28537,33044.0
74868,55232.0
69725,57103.0
46675,31512.0
87250,33140.0
42211,16755.0
42212,16755.0
94291,56907.0
95640,142319.0
96675,45834.0
96676,73198.0
69888,38822.0
76211,74312.0
94257,15941.0
71217,40460.0
93832,30906.0
81869,36548.0
93608,36548.0
95682,50574.0
97217,38734.0
97218,46354.0
71081,31747.0
29597,38714.0
66072,30093.0
99990,134110.0
99991,134110.0
99992,134110.0
30717,152552.0
96671,40740.0
99912,34407.0
85501,45974.0
72521,34541.0
87231,82639.0
97312,34280.0
88165,48367.0
99150,119337.0
96147,41489.0
82985,139918.0
93613,48282.0
71184,36708.0
81962,37010.0
99182,116129.0
99184,15950.0
91411,39913.0
93669,30726.0
78778,33142.0
07158,44729.0
90147,98399.0
B0069,49670.0
75943,41640.0
95975,47597.0
95976,37246.0
98746,135023.0
84536,128330.0
B1240,39918.0
B1241,39608.0
B1242,600116.0
95702,30385.0
93211,41563.0
B0275,43464.0
30172,34789.0
93382,149446.0
95775,42074.0
84708,37207.0
85407,40703.0
74643,134027.0
97344,157793.0
98629,106736.0
B2585,40926.0
B1800,119854.0
96106,43466.0
91192,37207.0
87167,30317.0
88079,34022.0
69966,122354.0
B2206,34481.0
99743,40005.0
98759,36953.0
87149,43465.0
B1859,145893.0
40344,70209.0
70125,135486.0
99172,43331.0
98731,40005.0
69965,47789.0
78358,34786.0
81295,32026.0
96816,47126.0
84526,36057.0
40014,40855.0
B2890,39539.0
B0145,36058.0
30380,125579.0
72920,132713.0
72923,30797.0
87385,30797.0
63621,43506.0
99186,43506.0
77908,31863.0
78360,39311.0
B0029,36944.0
81683,35609.0
87206,31282.0
60749,41286.0
95968,124123.0
85201,35183.0
95999,38506.0
98779,31091.0
96811,36017.0
81627,47393.0
75385,31091.0
82522,31140.0
85577,31280.0
92184,38538.0
92194,38538.0
85319,31620.0
86295,33320.0
92805,33320.0
92808,33320.0
84551,31140.0
96060,31771.0
99465,31771.0
95789,35823.0
B4119,38702.0
86296,33320.0
B0701,31139.0
84549,33182.0
92803,33320.0
92806,33320.0
96058,31771.0
99466,31771.0
91681,42659.0
81621,42659.0
84630,35823.0
37840,23965.0
92959,41113.0
92961,32087.0
92962,30983.0
92963,36709.0
94906,50189.0
98443,82208.0
94907,95282.0
98444,48090.0
94909,50570.0
98445,41329.0
94910,42101.0
98446,42101.0
94911,30983.0
98447,41538.0
92964,33275.0
92942,50189.0
92943,41113.0
93053,82208.0
93054,41113.0
93055,50189.0
93075,41113.0
93077,50189.0
92945,50570.0
92946,32087.0
93057,41329.0
93058,32087.0
93059,43078.0
93079,32087.0
93080,43078.0
92948,30983.0
92949,30983.0
93061,41538.0
93062,30983.0
93063,41538.0
93082,30983.0
93083,41538.0
92951,95282.0
92952,36709.0
93072,48090.0
93073,31370.0
93074,31370.0
93088,31370.0
93090,31370.0
92954,42101.0
92955,33275.0
93067,42101.0
93068,33275.0
93069,42101.0
93085,33275.0
93086,42101.0
95920,42835.0
96173,41489.0
96149,41489.0
96151,32306.0
96152,38213.0
96174,38213.0
B2796,34753.0
92625,47297.0
B1916,150226.0
B1917,159003.0
B1918,161760.0
B1911,158845.0
B1913,160051.0
B1914,122431.0
98806,133829.0
98811,42998.0
98696,115555.0
95859,40774.0
87809,106688.0
84447,43274.0
B1076,36371.0
93089,129529.0
98695,110832.0
98865,120546.0
83692,41413.0
83693,41413.0
95662,147602.0
B2029,133580.0
97484,134194.0
73312,42492.0
87967,37095.0
B2179,141951.0
98812,30240.0
99678,144666.0
90548,36774.0
B2032,39596.0
B3567,116181.0
B2180,142193.0
96596,38984.0
93264,54021.0
B3138,36371.0
B3247,30429.0
97333,32127.0
99175,15179.0
93319,30318.0
91436,43786.0
91814,45974.0
39584,33321.0
17215,39294.0
13731,31822.0
93022,36887.0
B0064,139848.0
81829,30904.0
81851,30090.0
93023,36068.0
87595,32115.0
87596,32115.0
82186,36058.0
B1703,131426.0
99476,31508.0
42571,58217.0
94118,16799.0
B2069,41316.0
75386,50558.0
88504,34159.0
88505,43703.0
88506,38822.0
75730,30333.0
96974,114438.0
96975,16798.0
13697,38109.0
99147,40008.0
58194,31827.0
79826,33221.0
42175,134017.0
B1973,34993.0
B1974,31742.0
04519,50459.0
00532,47207.0
30728,24356.0
03317,34200.0
00534,34320.0
B2776,39581.0
B2777,39581.0
00536,33134.0
08325,35349.0
14604,40585.0
72564,32379.0
88148,32613.0
00537,15765.0
B1968,49191.0
00539,39290.0
65926,51668.0
65934,133507.0
88149,116217.0
B2288,148452.0
B1967,47276.0
13703,35986.0
13350,37028.0
13352,34257.0
93258,69769.0
27179,69769.0
29558,41263.0
17646,24364.0
95888,147385.0
95880,147385.0
98940,69769.0
B0342,84494.0
B0068,32590.0
98975,138162.0
75728,38109.0
99913,38109.0
83515,43609.0
37185,38537.0
37193,39890.0
37188,38537.0
69853,33506.0
50168,45650.0
12212,39886.0
94289,156908.0
85100,35986.0
85101,94818.0
85103,111134.0
85104,35890.0
85122,39968.0
92939,36083.0
97557,45793.0
65091,152432.0
78661,35689.0
90462,41827.0
85639,117819.0
85105,66229.0
85118,42596.0
26018,36083.0
93808,41135.0
85521,47681.0
75342,43818.0
B3085,64133.0
96154,31410.0
96155,31410.0
85495,50154.0
81964,32978.0
96778,35968.0
91265,36732.0
90051,128822.0
85446,73928.0
70969,38384.0
70970,32996.0
33156,37092.0
78214,35643.0
39088,140494.0
20735,114405.0
39084,122066.0
39096,140357.0
97228,35620.0
36564,35438.0
B1051,144268.0
91684,39870.0
97182,40571.0
97183,600744.0
97184,600862.0
97186,48483.0
91617,600744.0
91618,600862.0
91619,35645.0
85559,16077.0
85560,41637.0
85561,41637.0
70733,40012.0
70736,40012.0
70737,601854.0
39110,136507.0
41092,50223.0
20731,39671.0
39092,34155.0
96556,47566.0
39638,39074.0
96572,38885.0
59840,114981.0
81480,32838.0
81481,41653.0
81493,31752.0
81482,43159.0
98238,35614.0
B0196,138874.0
B0197,138874.0
B0198,40431.0
93993,46354.0
93994,23173.0
93995,32240.0
97381,33322.0
97206,24252.0
97207,36824.0
97208,106140.0
39115,32550.0
39116,45516.0
01133,31889.0
39119,37467.0
82219,37366.0
33082,108743.0
72992,91208.0
70876,38822.0
73978,37092.0
73979,24252.0
B2302,42792.0
91642,600170.0
91643,15179.0
91644,41646.0
81487,46354.0
81488,32314.0
81489,47192.0
81496,40949.0
79301,97411.0
87195,46417.0
84419,43274.0
72972,35414.0
93324,36845.0
93323,32103.0
84557,42518.0
B2987,50358.0
91188,110832.0
39172,105741.0
39173,148596.0
32152,43418.0
69990,47530.0
69987,34752.0
02935,110832.0
91214,48730.0
69721,45436.0
92798,37137.0
27276,32327.0
27928,38905.0
27278,32748.0
32034,36887.0
77811,31505.0
28877,32181.0
82218,97907.0
28881,66697.0
84656,32181.0
39454,23230.0
84695,32181.0
85871,35815.0
B2709,106743.0
30060,60283.0
34598,31987.0
31414,43261.0
98860,34125.0
81905,40863.0
81906,50365.0
17063,46956.0
81874,48120.0
81913,109946.0
81914,38262.0
00240,30956.0
81899,82359.0
81923,38767.0
11148,15924.0
81924,43079.0
81927,82359.0
81928,74153.0
17352,46860.0
99682,32070.0
28072,33518.0
17241,101949.0
79210,48295.0
98804,32521.0
B3484,917049.0
19506,41385.0
81706,38905.0
B4101,36806.0
66860,35609.0
97927,37520.0
29035,54927.0
B3828,41480.0
81830,51683.0
74587,49452.0
B3095,48426.0
B3096,153553.0
98853,30948.0
B2146,116859.0
99737,71514.0
B2028,30733.0
45009,38819.0
93684,33874.0
93685,35477.0
73129,42040.0
72910,31716.0
95770,30341.0
98854,46765.0
31484,34956.0
10533,46495.0
58046,33984.0
58034,49178.0
30893,53410.0
73474,41700.0
17243,33298.0
93545,32136.0
78201,48128.0
78164,50630.0
73464,125683.0
73465,50626.0
97964,32814.0
97969,33160.0
B0820,50871.0
70234,38262.0
04499,32059.0
17353,42656.0
95773,50604.0
28666,36459.0
96443,34644.0
98801,42596.0
99291,33700.0
99723,33700.0
99214,55399.0
99215,32180.0
99202,43248.0
99203,43248.0
93540,32052.0
93031,48829.0
98802,51108.0
81877,37170.0
81879,48297.0
81916,82359.0
81917,95345.0
81894,48088.0
81895,48303.0
99587,47905.0
81931,32123.0
00051,107683.0
81902,35779.0
81920,47905.0
81921,32544.0
35443,95385.0
58403,53942.0
39182,39514.0
18076,600116.0
39598,43685.0
99273,46159.0
98384,48581.0
93638,33981.0
70211,30956.0
70212,43236.0
31615,135927.0
73452,82973.0
73453,95522.0
73421,41003.0
92772,65594.0
32918,36775.0
82373,31644.0
B3045,34303.0
54798,39468.0
10801,41751.0
94247,49926.0
97965,36880.0
97970,73136.0
B0837,83408.0
29036,24267.0
97454,50966.0
97455,50966.0
B0039,88589.0
72738,135361.0
97434,34650.0
30413,41030.0
70547,110748.0
98850,81329.0
73380,131293.0
73382,33820.0
96442,35355.0
91407,42782.0
69715,43577.0
69716,43577.0
57929,35566.0
95772,42417.0
37451,32937.0
98883,134103.0
96256,36137.0
58100,134103.0
73552,38441.0
95759,30341.0
99608,30938.0
16692,148042.0
79540,107594.0
97985,45819.0
97971,115648.0
B0839,42914.0
95754,47831.0
97458,46417.0
97459,118631.0
B0040,118631.0
97460,46245.0
97461,93475.0
B0041,95543.0
78192,36743.0
78185,36743.0
93539,33785.0
72857,36607.0
90072,30539.0
90073,34548.0
78092,34556.0
29928,16933.0
91650,71514.0
95656,153742.0
98896,41113.0
98842,82208.0
24708,40656.0
43840,96143.0
B0331,39211.0
B3350,152550.0
48295,37014.0
08078,34852.0
94613,37566.0
85786,37565.0
08043,40752.0
79889,43451.0
82997,35795.0
73766,43236.0
82998,105539.0
73767,50609.0
B3348,33496.0
01366,48144.0
B3225,51062.0
12238,42971.0
B3349,118348.0
88018,43507.0
92582,47902.0
47431,47217.0
82722,47217.0
47432,55647.0
82723,55647.0
68008,32860.0
82724,32860.0
68015,47270.0
82725,47270.0
82727,132291.0
75823,35600.0
37448,31280.0
93333,47472.0
99506,33787.0
81678,30054.0
97462,32613.0
97463,97482.0
B0042,155751.0
93800,46920.0
98876,63688.0
98879,46379.0
78599,38080.0
33998,30234.0
22455,16911.0
97464,148770.0
97465,50788.0
B0043,148297.0
97966,50386.0
97972,50788.0
B0840,159645.0
98134,41263.0
94297,36137.0
B3846,85718.0
69508,32748.0
B0309,31741.0
B0388,31798.0
85257,31137.0
B0340,131288.0
B3239,126280.0
42902,42765.0
72880,37096.0
73096,97959.0
78996,36853.0
37648,50390.0
76811,35552.0
89954,115532.0
B3098,143485.0
B3099,153898.0
91944,56299.0
98835,134498.0
95657,143486.0
B3101,76770.0
B3105,158710.0
67187,78322.0
96814,24385.0
98885,39122.0
37646,57103.0
98881,41655.0
96444,36473.0
03869,32913.0
29508,35786.0
29511,37014.0
70117,40778.0
03870,42137.0
29627,40863.0
03718,108338.0
19090,40656.0
04002,34840.0
12053,36890.0
96446,39149.0
95972,41003.0
94080,39211.0
81630,35236.0
32699,39116.0
72816,39225.0
B0063,47475.0
B3108,142869.0
B3109,61169.0
82161,35629.0
96448,39968.0
17355,75800.0
95921,30245.0
34716,40754.0
94004,45472.0
31415,34580.0
73449,48128.0
99581,53552.0
91721,46524.0
96449,147385.0
73946,85363.0
73941,32324.0
77817,47177.0
77818,39059.0
77819,33976.0
70741,92781.0
70742,50380.0
70739,92781.0
70748,92781.0
70749,50374.0
70750,92781.0
70761,50377.0
70762,50380.0
70763,50379.0
70770,52970.0
70771,50374.0
70772,51694.0
70773,50377.0
70774,50374.0
70775,51694.0
09362,42163.0
45211,47406.0
37798,15293.0
82216,53563.0
82141,50574.0
82137,50576.0
82147,36495.0
32648,34917.0
32649,33906.0
73193,47434.0
87251,70681.0
69844,43556.0
73097,42118.0
88021,50729.0
98497,50534.0
90108,51117.0
96122,33325.0
27347,32323.0
95758,43543.0
B3110,158861.0
B3111,158861.0
B0833,33518.0
73481,50365.0
78526,116068.0
27868,40480.0
B3112,145962.0
B3113,145962.0
B3114,142437.0
B3115,107699.0
72906,33776.0
93537,64112.0
96447,42596.0
29047,41919.0
73218,52563.0
30803,35110.0
73327,38495.0
73328,49274.0
73253,36396.0
31125,36020.0
72817,84099.0
31416,80766.0
B3992,39611.0
66056,137848.0
93689,43020.0
93690,151150.0
96445,32744.0
82162,34989.0
30612,43401.0
30611,40920.0
99194,24267.0
28669,38668.0
96441,56036.0
91408,39448.0
73564,35689.0
39498,82277.0
99609,110922.0
95919,38015.0
81937,116210.0
81938,43796.0
34638,48982.0
31417,48982.0
88224,88386.0
68014,36548.0
B0044,45819.0
B0045,152516.0
B0841,154305.0
97968,38592.0
97986,96380.0
B0842,50053.0
30420,37166.0
99542,35690.0
73277,40754.0
99613,41385.0
90549,43240.0
95907,55232.0
01069,42883.0
01016,83361.0
93535,152631.0
98133,40761.0
93020,37087.0
93021,35451.0
B0269,48730.0
95777,42417.0
84916,35952.0
88334,33720.0
98350,35952.0
96451,31237.0
75344,36732.0
B0963,41293.0
94210,15906.0
94211,16723.0
94212,16619.0
58305,32535.0
96493,75799.0
88040,32917.0
91832,38495.0
91830,36567.0
91833,41166.0
91834,119336.0
91831,47595.0
94428,65507.0
B3123,32191.0
B3124,32191.0
91102,42812.0
39258,55406.0
39201,23884.0
39208,40244.0
39268,82276.0
39553,139168.0
39556,37962.0
78542,108744.0
82185,42792.0
82198,42792.0
37675,44774.0
B0909,55665.0
96862,57543.0
98412,37262.0
96863,49055.0
91361,57255.0
91362,82277.0
B3815,39887.0
B3822,31919.0
B3823,43622.0
96861,36137.0
95226,34783.0
29828,59115.0
79036,42108.0
B0315,39609.0
96221,134193.0
79035,30317.0
99104,131362.0
99108,35641.0
96223,35641.0
96222,42074.0
37848,153297.0
85579,152239.0
94281,133121.0
90940,33327.0
B3854,154005.0
93179,87880.0
96150,36176.0
28561,41003.0
90448,16845.0
66563,35570.0
66573,15140.0
78649,74141.0
91252,38588.0
78858,38588.0
B2659,38588.0
81632,38441.0
84534,32845.0
87983,39113.0
28560,49452.0
78476,49452.0
81944,39561.0
75462,88037.0
73389,35414.0
78654,42926.0
90237,142013.0
84877,41950.0
80974,98462.0
98828,41421.0
32510,131815.0
32531,41765.0
32517,80241.0
73505,39560.0
92370,112406.0
84537,50412.0
93667,30946.0
87771,34541.0
78118,153298.0
87990,41751.0
87976,44749.0
81510,48024.0
88338,38819.0
95748,38015.0
90049,39528.0
85264,51643.0
85265,145693.0
75460,41027.0
75461,50604.0
B2232,48192.0
B2231,48192.0
78652,33319.0
B2593,45843.0
90375,37154.0
95633,30960.0
95632,33159.0
84673,40708.0
97256,131422.0
82170,111546.0
75758,36953.0
86950,39059.0
95691,35791.0
93426,126281.0
96831,85952.0
91258,106204.0
96801,131423.0
94009,41446.0
B2696,106204.0
91251,39882.0
99815,35659.0
95813,47628.0
93108,39143.0
85177,39143.0
99256,60820.0
30604,108359.0
97285,35552.0
99671,42314.0
77907,31093.0
96871,30790.0
79075,39734.0
90546,31977.0
31518,30292.0
96879,47073.0
32612,40703.0
90354,40086.0
00870,39074.0
41888,95106.0
93198,41135.0
93228,41135.0
70781,16062.0
70782,38824.0
70783,47857.0
03668,38815.0
57179,63948.0
96577,47642.0
58762,34753.0
03084,44906.0
02207,145112.0
00701,97951.0
39694,38708.0
96583,38885.0
67943,35033.0
31671,32136.0
93375,87313.0
92991,33423.0
90831,141694.0
90832,123866.0
84913,46834.0
84914,39482.0
B3163,46834.0
98373,39482.0
91375,34489.0
91391,34489.0
96121,34488.0
95896,34488.0
99800,32140.0
84496,84495.0
85294,31171.0
84497,124350.0
B4111,35643.0
B0087,83188.0
67145,32478.0
55012,62787.0
13943,15988.0
95833,36954.0
95834,35844.0
B2842,32585.0
B3021,36062.0
B2829,38902.0
B2357,14277.0
B5766,36776.0
32709,37250.0
95769,152818.0
94201,41389.0
31102,123999.0
30046,118577.0
31186,123999.0
31328,123999.0
95815,31646.0
81852,132760.0
31103,82706.0
30050,95561.0
31191,95561.0
31331,47035.0
70323,107584.0
70324,107584.0
00555,138040.0
13473,138040.0
28953,138040.0
07918,31524.0
29217,32755.0
B2789,107584.0
B2513,48129.0
B2595,95917.0
B2596,55526.0
B2598,30429.0
B2599,40830.0
B2601,158153.0
B2602,37225.0
B2607,16765.0
B2608,40025.0
B2604,31417.0
B2605,55772.0
95011,41135.0
85057,32755.0
29027,34016.0
B1647,24282.0
75825,24282.0
72460,24282.0
87699,30541.0
67998,46591.0
72811,37077.0
28883,36467.0
B1655,32311.0
75349,32311.0
30994,35504.0
31142,35504.0
31333,35504.0
18093,30479.0
29063,30479.0
29062,30479.0
31028,37036.0
29890,30479.0
31145,39600.0
30646,37036.0
31334,39600.0
07305,30479.0
28686,31033.0
10005,30479.0
28847,95917.0
28863,95917.0
13326,30479.0
31107,157876.0
30053,41135.0
31195,118168.0
31335,157876.0
00556,46002.0
13328,31509.0
18095,37192.0
29072,41186.0
67173,45772.0
67245,32105.0
31031,41186.0
30030,43111.0
31146,37192.0
30649,31524.0
54705,32914.0
28687,30429.0
28850,30429.0
28865,30429.0
00562,44711.0
36645,24282.0
30635,36083.0
30931,40448.0
02609,42118.0
13338,31577.0
28484,40444.0
28991,37077.0
90841,38610.0
13800,45968.0
28880,43695.0
29003,31577.0
28878,34016.0
28483,32901.0
28882,32901.0
84042,126299.0
00567,33032.0
13282,33032.0
13116,95493.0
13287,95493.0
90242,95493.0
27563,116697.0
31149,43788.0
31338,43788.0
93157,43788.0
93152,43788.0
93161,43788.0
06386,32350.0
93575,32350.0
31038,33696.0
30044,33696.0
31154,33696.0
